# w_1 w_2 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
3.148748732770045855e-01 6.851251267229954145e-01 -1.294488250058151713e-01 3.573759420080964144e+00 2.074593211575492369e+00 1.383032004158603279e+00 -4.554154249699913635e+03 0.000000000000000000e+00
6.650836015561680803e-01 3.349163984438319197e-01 3.575969006946890349e+00 -3.773179786680776887e-02 1.367181847733829336e+00 2.125674751862544287e+00 -4.554154203706087173e+03 0.000000000000000000e+00
3.030607028800529901e-01 6.969392971199469544e-01 -2.638533978645403177e-01 3.500636377808391764e+00 1.888323843194788187e+00 1.448290963654073282e+00 -4.554151735323569483e+03 0.000000000000000000e+00
3.095375879750851822e-01 6.904624120249147623e-01 -2.145550654162269311e-01 3.566303213995395183e+00 1.913891788899391155e+00 1.394034696734319567e+00 -4.554150899697533532e+03 0.000000000000000000e+00
2.996534063558886629e-01 7.003465936441112261e-01 -3.686476266885251873e-01 3.517508698192070238e+00 1.902500196113164677e+00 1.432905537866322243e+00 -4.554150442493856644e+03 0.000000000000000000e+00
6.947468828887674031e-01 3.052531171112325969e-01 3.544441022296717758e+00 -2.288505743182573660e-01 1.436072514658879973e+00 1.908272316356155240e+00 -4.554148032544199850e+03 0.000000000000000000e+00
6.870749089473989768e-01 3.129250910526010232e-01 3.525633021820746116e+00 -2.933466192223642688e-01 1.433298121753267429e+00 2.003845321262676116e+00 -4.554147472678301710e+03 0.000000000000000000e+00
6.754494989728144771e-01 3.245505010271856339e-01 3.559054666685814716e+00 -2.322906548875948440e-01 1.398926889599545476e+00 1.919345510946273370e+00 -4.554147072127798310e+03 0.000000000000000000e+00
6.633289983748464902e-01 3.366710016251534543e-01 3.563738940723082838e+00 -1.040009834232481362e-01 1.361992390800250918e+00 2.118717968351958358e+00 -4.554146890435111345e+03 0.000000000000000000e+00
6.725325936433894647e-01 3.274674063566105908e-01 3.596519030617142398e+00 -1.392298295867296365e-01 1.389869088517308171e+00 2.023029633506759684e+00 -4.554146618691065669e+03 0.000000000000000000e+00
3.195131976657288875e-01 6.804868023342710570e-01 -2.546307666477282683e-01 3.550704084463308430e+00 2.049515754520303989e+00 1.403477453409802900e+00 -4.554145923685771777e+03 0.000000000000000000e+00
6.799448157741547760e-01 3.200551842258452240e-01 3.525284107987118887e+00 -1.817696942852561892e-01 1.431770865271989379e+00 2.029511797154503583e+00 -4.554145634541149775e+03 0.000000000000000000e+00
3.216658520222575590e-01 6.783341479777424965e-01 -2.912486050103544333e-01 3.539595668114626115e+00 1.983515803756491502e+00 1.407629028448537989e+00 -4.554145535067189485e+03 0.000000000000000000e+00
3.108888225253642612e-01 6.891111774746356833e-01 -2.623824480372957124e-01 3.498810026083951641e+00 1.979381752883571322e+00 1.405262276948057609e+00 -4.554143824642810614e+03 0.000000000000000000e+00
6.749962141778852454e-01 3.250037858221148102e-01 3.556701062291231619e+00 -2.415851324027068481e-01 1.366272931857429374e+00 1.987527222650826264e+00 -4.554142754850484380e+03 0.000000000000000000e+00
3.378898819106276319e-01 6.621101180893724791e-01 -7.705356235675676901e-02 3.588679631778701307e+00 2.040891168095350761e+00 1.370799735025279853e+00 -4.554142114565977863e+03 0.000000000000000000e+00
6.898793997811808465e-01 3.101206002188192645e-01 3.548223149992913328e+00 -2.326013411490609750e-01 1.372667008615469530e+00 2.020950573852708931e+00 -4.554141722032941288e+03 0.000000000000000000e+00
3.392411723580496252e-01 6.607588276419504858e-01 -9.717492585178554021e-02 3.579643030957632810e+00 2.060795560745467547e+00 1.388181032714391749e+00 -4.554141372882469113e+03 0.000000000000000000e+00
3.097807791378525133e-01 6.902192208621474867e-01 -3.389004519265974569e-01 3.531553141111988481e+00 1.902450721191879746e+00 1.404724699657288411e+00 -4.554141237645048022e+03 0.000000000000000000e+00
7.011253658356582097e-01 2.988746341643417348e-01 3.545933154368797524e+00 -2.849119550023706537e-01 1.410308166844912225e+00 1.892961787036725241e+00 -4.554140663902193410e+03 0.000000000000000000e+00
6.895107025927763589e-01 3.104892974072235856e-01 3.525264739360028265e+00 -3.343522352911091899e-01 1.440039503804518617e+00 1.885566599457854764e+00 -4.554140150346800510e+03 0.000000000000000000e+00
3.162418154286126826e-01 6.837581845713873729e-01 -1.834413712783869999e-01 3.517139655118675101e+00 1.930257059221287319e+00 1.405704299554798142e+00 -4.554139500192230116e+03 0.000000000000000000e+00
6.774166139402563180e-01 3.225833860597436820e-01 3.511186648810675326e+00 -2.312980167179521929e-01 1.419900986430955081e+00 1.971065586584384910e+00 -4.554139257658753195e+03 0.000000000000000000e+00
3.149225202550577918e-01 6.850774797449421527e-01 -1.862031007550699613e-01 3.540603314407281044e+00 2.036879847243614261e+00 1.436500738592752402e+00 -4.554137993106207432e+03 0.000000000000000000e+00
3.179864537776364020e-01 6.820135462223635425e-01 -2.447251051983280468e-01 3.522826201464477780e+00 1.992523635924207115e+00 1.375185452023965027e+00 -4.554137325159421380e+03 0.000000000000000000e+00
6.762136758842887119e-01 3.237863241157112326e-01 3.558593692523877472e+00 -1.609805144015603040e-01 1.416771726335283033e+00 1.956879569508604089e+00 -4.554137297835348363e+03 0.000000000000000000e+00
3.115561870815658496e-01 6.884438129184341504e-01 -3.105547540388446937e-01 3.535362704505516263e+00 1.982608661547566431e+00 1.397215426839677921e+00 -4.554136117588144771e+03 0.000000000000000000e+00
6.828679908528906273e-01 3.171320091471093727e-01 3.575171377381443527e+00 -1.410875433432538795e-01 1.372170784993802739e+00 2.084650130102801757e+00 -4.554135999107262251e+03 0.000000000000000000e+00
6.793007300523569159e-01 3.206992699476431952e-01 3.530999757165054209e+00 -2.306493602359573347e-01 1.405086750820873975e+00 2.061383845477926080e+00 -4.554133851569215039e+03 0.000000000000000000e+00
2.987012230170898452e-01 7.012987769829100992e-01 -3.118749954553346471e-01 3.493826245399683117e+00 1.847779983587722219e+00 1.433936196906215432e+00 -4.554133539914162611e+03 0.000000000000000000e+00
6.661162305985870447e-01 3.338837694014128998e-01 3.568271048461288952e+00 -6.504648402009591268e-02 1.392820742609613971e+00 2.078471456279218366e+00 -4.554132836363094611e+03 0.000000000000000000e+00
3.206819645403363173e-01 6.793180354596636272e-01 -1.388723863361797373e-01 3.568543435194499125e+00 1.971224681428247028e+00 1.410152630103130633e+00 -4.554132316655543036e+03 0.000000000000000000e+00
6.587473007628056321e-01 3.412526992371943124e-01 3.581152522252526005e+00 -1.207858672193148769e-01 1.363293481626444370e+00 2.064975276277359661e+00 -4.554130689052168236e+03 0.000000000000000000e+00
6.719587135834825808e-01 3.280412864165174192e-01 3.564426827600118308e+00 -9.610446908766001606e-02 1.408214893230838483e+00 2.086486746134648129e+00 -4.554129746771860482e+03 0.000000000000000000e+00
3.143512922867591208e-01 6.856487077132409347e-01 -1.652912718058191510e-01 3.569821289760638727e+00 2.024426493815153716e+00 1.359303638410084503e+00 -4.554129456897795535e+03 0.000000000000000000e+00
6.616081770261944550e-01 3.383918229738056560e-01 3.564670892089638166e+00 -1.571618772837677369e-01 1.368970201814120324e+00 2.041353663861271261e+00 -4.554128646884211776e+03 0.000000000000000000e+00
6.715579316653959019e-01 3.284420683346042091e-01 3.541483560978443190e+00 -9.468354149308993994e-02 1.386485817652808317e+00 2.037610727468507577e+00 -4.554128625770834333e+03 0.000000000000000000e+00
3.272030458917026818e-01 6.727969541082973182e-01 -7.709408759120187082e-02 3.573893944846251003e+00 2.126728537160705201e+00 1.365760279205426864e+00 -4.554128072878625971e+03 0.000000000000000000e+00
6.971404165096177774e-01 3.028595834903822781e-01 3.557544161173213038e+00 -2.681452589071186554e-01 1.419611482252145063e+00 1.967834573594366754e+00 -4.554127686164683837e+03 0.000000000000000000e+00
6.963711038421274147e-01 3.036288961578725298e-01 3.531663376078613137e+00 -2.403410763038416609e-01 1.390849454424021525e+00 2.008503302231921417e+00 -4.554126060268128640e+03 0.000000000000000000e+00
6.710736268732336862e-01 3.289263731267663693e-01 3.586907581849831939e+00 -1.546450996167351155e-01 1.387925852371966862e+00 2.096018845277762388e+00 -4.554124972328174408e+03 0.000000000000000000e+00
3.292611368281310180e-01 6.707388631718689265e-01 -8.972713534242222899e-02 3.599981611434452056e+00 2.096299797248502905e+00 1.373254923706024755e+00 -4.554123718872724567e+03 0.000000000000000000e+00
2.999972430900448295e-01 7.000027569099551705e-01 -3.441367920461221863e-01 3.488461912018577138e+00 1.909360495199662555e+00 1.430866090231221355e+00 -4.554123367259574479e+03 0.000000000000000000e+00
2.982003400573935425e-01 7.017996599426064019e-01 -3.758801509678223463e-01 3.506116924873251772e+00 1.871328533042718512e+00 1.435768325227816167e+00 -4.554123336214746814e+03 0.000000000000000000e+00
7.044550343767481682e-01 2.955449656232518318e-01 3.506429536155303062e+00 -2.778185412751594252e-01 1.435035964158694499e+00 1.874065906112671431e+00 -4.554122728487870518e+03 0.000000000000000000e+00
3.021719980952397022e-01 6.978280019047603533e-01 -2.320564482259622474e-01 3.556354873675320771e+00 1.952983902054778786e+00 1.423191712054924452e+00 -4.554122370748091271e+03 0.000000000000000000e+00
7.000637095822959122e-01 2.999362904177039768e-01 3.531422516684301183e+00 -2.106617489169242130e-01 1.422734892950281660e+00 1.936310644848005191e+00 -4.554122252220098744e+03 0.000000000000000000e+00
6.863147991738832721e-01 3.136852008261167835e-01 3.526640270064303806e+00 -2.055337822442799833e-01 1.406760763540277903e+00 1.893738029004721213e+00 -4.554120164675576234e+03 0.000000000000000000e+00
6.947404318230155917e-01 3.052595681769843527e-01 3.556946897637216942e+00 -2.309265980601459822e-01 1.378907324784033106e+00 1.944379756684177840e+00 -4.554120112358130427e+03 0.000000000000000000e+00
3.060237942408332579e-01 6.939762057591668531e-01 -1.968243852613088540e-01 3.563235302489625056e+00 1.953471157649827816e+00 1.413465683072220980e+00 -4.554117848861376842e+03 0.000000000000000000e+00
3.015987392404707035e-01 6.984012607595292410e-01 -3.183719720363242245e-01 3.540822125737092207e+00 1.928123137047356161e+00 1.439704009575978327e+00 -4.554116761100774056e+03 0.000000000000000000e+00
3.159472114667518650e-01 6.840527885332481350e-01 -2.426975273323147830e-01 3.578646686928324883e+00 1.958695357900887224e+00 1.389939379102209882e+00 -4.554116632241099978e+03 0.000000000000000000e+00
6.782904028173006861e-01 3.217095971826992029e-01 3.588882779977360382e+00 -1.420672957061813180e-01 1.402050405592808469e+00 2.028971721660437044e+00 -4.554112577273686838e+03 0.000000000000000000e+00
2.949975709943256641e-01 7.050024290056743359e-01 -3.281657005333894483e-01 3.525180169900365534e+00 1.900505605028371070e+00 1.415612063557738276e+00 -4.554112459950071752e+03 0.000000000000000000e+00
6.869529712118128684e-01 3.130470287881871871e-01 3.540132668805503258e+00 -3.184377661016360439e-01 1.430879167547145281e+00 1.947749939076695691e+00 -4.554112246665052226e+03 0.000000000000000000e+00
3.357645403073710177e-01 6.642354596926290933e-01 -5.665048219049761968e-02 3.590549180481082736e+00 2.110394424147991277e+00 1.346983180052049311e+00 -4.554108565520541561e+03 0.000000000000000000e+00
6.725656885778885652e-01 3.274343114221114903e-01 3.546600862913571905e+00 -1.870068365376297836e-01 1.402638770980274119e+00 2.086940307661202088e+00 -4.554108459518418385e+03 0.000000000000000000e+00
6.642589004313766976e-01 3.357410995686234134e-01 3.587116865355365114e+00 -8.432836725466814898e-02 1.390803055242577191e+00 2.095248760769851337e+00 -4.554108272294712151e+03 0.000000000000000000e+00
6.961348595828797947e-01 3.038651404171202608e-01 3.510479443423629942e+00 -3.253538641042119095e-01 1.398635620036969396e+00 1.891667641597941429e+00 -4.554107640145084588e+03 0.000000000000000000e+00
6.666875903328417508e-01 3.333124096671583048e-01 3.574862950778420423e+00 -1.136164348106510624e-01 1.350309760094004607e+00 2.109616271585469605e+00 -4.554107631769566069e+03 0.000000000000000000e+00
3.374729527344775271e-01 6.625270472655224729e-01 -9.860728426414280823e-02 3.594028910650248321e+00 2.038691291606654410e+00 1.362028473206293500e+00 -4.554107218743172780e+03 0.000000000000000000e+00
6.989467213701251458e-01 3.010532786298749652e-01 3.507928894577380330e+00 -3.240624885224725471e-01 1.432061449501601302e+00 1.835063605736099390e+00 -4.554106952333465415e+03 0.000000000000000000e+00
3.341738664666279446e-01 6.658261335333719444e-01 -1.446690638357049086e-01 3.561114775547452371e+00 2.110482626866383438e+00 1.376606101624461953e+00 -4.554106576142190534e+03 0.000000000000000000e+00
6.940826086151092866e-01 3.059173913848907134e-01 3.537759183520982287e+00 -1.702980247605783704e-01 1.388498460584054017e+00 1.972143965793290210e+00 -4.554105551942342572e+03 0.000000000000000000e+00
3.260953714138218884e-01 6.739046285861779451e-01 -8.293783765412812703e-02 3.583866211297016324e+00 2.064635372241893752e+00 1.395198244984895419e+00 -4.554105130755679056e+03 0.000000000000000000e+00
3.209312026560658948e-01 6.790687973439341052e-01 -2.075473994503594100e-01 3.508644171316323224e+00 1.977611404163301279e+00 1.413035406961210105e+00 -4.554102149691117120e+03 0.000000000000000000e+00
7.028824036905838568e-01 2.971175963094161432e-01 3.499816883719312877e+00 -2.822746749645401176e-01 1.425885580817364051e+00 1.871686940177062830e+00 -4.554102067333476953e+03 0.000000000000000000e+00
3.020418762704031868e-01 6.979581237295967577e-01 -2.892058620318166962e-01 3.545120888074511090e+00 1.893325133069772903e+00 1.437031585390953436e+00 -4.554101074061769395e+03 0.000000000000000000e+00
3.278102465541655741e-01 6.721897534458344259e-01 -1.745195572290356434e-01 3.543517082108704308e+00 1.964796588495073770e+00 1.414675819561124648e+00 -4.554099533775076452e+03 0.000000000000000000e+00
3.169911841298662658e-01 6.830088158701337342e-01 -2.496261212901692561e-01 3.550786589993042419e+00 1.956328152459788416e+00 1.364733851529098763e+00 -4.554099041428345117e+03 0.000000000000000000e+00
6.969533230454381112e-01 3.030466769545618888e-01 3.548929091277479131e+00 -2.129976199832623596e-01 1.428798881633467577e+00 1.977388624402488304e+00 -4.554098065901388509e+03 0.000000000000000000e+00
3.274727662254187655e-01 6.725272337745811235e-01 -1.293275349747711189e-01 3.543239083038010051e+00 2.045536624874463527e+00 1.359489015354813590e+00 -4.554097813335986757e+03 0.000000000000000000e+00
6.741266553604750023e-01 3.258733446395250533e-01 3.538399860311111311e+00 -1.285683436258911461e-01 1.377647089090305865e+00 2.086675547549924570e+00 -4.554096649595385315e+03 0.000000000000000000e+00
3.022495232872244864e-01 6.977504767127755692e-01 -3.233674924603776590e-01 3.528222832844759793e+00 1.847185094021082330e+00 1.425775095172532092e+00 -4.554095277406059722e+03 0.000000000000000000e+00
2.957098229388303023e-01 7.042901770611696977e-01 -3.374411450798439072e-01 3.526026677121740338e+00 1.897706176519695198e+00 1.419800015880615884e+00 -4.554093010162844621e+03 0.000000000000000000e+00
3.253739598819293533e-01 6.746260401180705912e-01 -1.803223402469089909e-01 3.534777232488032439e+00 1.938782232004724326e+00 1.389051093668870029e+00 -4.554092741694797951e+03 0.000000000000000000e+00
6.850666162418967975e-01 3.149333837581032025e-01 3.580479876988358789e+00 -2.286045693383313981e-01 1.401206158958273384e+00 1.993915559986931596e+00 -4.554092544622009882e+03 0.000000000000000000e+00
6.624348059900448948e-01 3.375651940099551607e-01 3.561084073261133742e+00 -1.450744313276223219e-01 1.378627941413971492e+00 2.015147107111438629e+00 -4.554092020698330089e+03 0.000000000000000000e+00
3.109678494621924139e-01 6.890321505378076417e-01 -2.896587056630033352e-01 3.510791254816805207e+00 1.885809161908728715e+00 1.447293409495669536e+00 -4.554091380309127999e+03 0.000000000000000000e+00
6.684667588938423277e-01 3.315332411061576168e-01 3.578411840197528004e+00 -1.502747605253745011e-01 1.349605862598093342e+00 2.073050989629668717e+00 -4.554090906018391252e+03 0.000000000000000000e+00
6.754176474641581107e-01 3.245823525358420003e-01 3.554303698675758572e+00 -9.327903170302129232e-02 1.359605959993825053e+00 2.060065752832550778e+00 -4.554090174109449435e+03 0.000000000000000000e+00
