# w_1 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
2.620950164882951405e-01 -3.746106718692381321e-01 3.448508651774620848e+00 1.277074404203421221e+00 9.915445626155252601e-01 -3.882104903312798797e+03 0.000000000000000000e+00
3.351277367577318311e-01 -3.271036432572337893e-01 3.562226762570819716e+00 1.396098638058474783e+00 9.954658530516763415e-01 -3.882102824400702048e+03 0.000000000000000000e+00
3.369891774807553531e-01 -2.523503516276927594e-01 3.488652865178081708e+00 1.327509136088754094e+00 9.915929968583626630e-01 -3.882095621734046290e+03 0.000000000000000000e+00
2.860453900612208167e-01 -1.488773567415430654e-01 3.481707138273574920e+00 1.348690485166195385e+00 1.050128781103696785e+00 -3.882082999603564531e+03 0.000000000000000000e+00
3.749560905756288420e-01 1.210660098857241629e-01 3.634628499552510661e+00 1.638637201767138007e+00 9.118143110978957910e-01 -3.882082168010498208e+03 0.000000000000000000e+00
3.190420741600777932e-01 -8.875226325230557711e-02 3.568602787224246953e+00 1.559744163040915454e+00 1.012404757032571823e+00 -3.882066380353241584e+03 0.000000000000000000e+00
2.786059674978423883e-01 -3.331951935538581266e-01 3.598376878638162246e+00 1.262348263679180960e+00 9.722078283252622022e-01 -3.882065993798650197e+03 0.000000000000000000e+00
3.291449761602335822e-01 1.785314155411632520e-02 3.576938820257268503e+00 1.509103038266220054e+00 1.022963627831888767e+00 -3.882060943339445657e+03 0.000000000000000000e+00
3.522360251674591103e-01 2.380715868298117349e-02 3.690631697025683167e+00 1.560626807138910443e+00 9.301753754674970676e-01 -3.882053979275731763e+03 0.000000000000000000e+00
3.171785272930801591e-01 -2.940603058160738414e-01 3.515418950494892947e+00 1.188755804841662878e+00 1.031618791275546787e+00 -3.882053764528081501e+03 0.000000000000000000e+00
2.817132150118558664e-01 -3.169733592380992726e-01 3.432646199994187963e+00 1.231280232091522375e+00 1.079985828950491333e+00 -3.882048336235710394e+03 0.000000000000000000e+00
2.699374764890649647e-01 -3.035292491272950088e-01 3.559328306363655603e+00 1.185418940445401192e+00 9.890839625951050040e-01 -3.882037437435736592e+03 0.000000000000000000e+00
3.164550169424950599e-01 -2.497028092233558594e-01 3.560345360650772228e+00 1.179273509654523044e+00 9.963050646528285315e-01 -3.882035882861062419e+03 0.000000000000000000e+00
3.674441575691189676e-01 1.711050565499044884e-02 3.626556780582430584e+00 1.553450585410192542e+00 9.681834595606128024e-01 -3.882032783571970867e+03 0.000000000000000000e+00
3.173161029483778095e-01 -4.152386491532927826e-01 3.567253311737689003e+00 1.342161831904151947e+00 1.004879215848793361e+00 -3.882031479060271977e+03 0.000000000000000000e+00
3.141126812150374925e-01 -1.591286264040872311e-01 3.559013419100657938e+00 1.534859845854882998e+00 9.310593912846755194e-01 -3.882015375529607809e+03 0.000000000000000000e+00
3.622787241788964496e-01 2.573303446227902525e-01 3.686578216893903193e+00 1.545798249493851806e+00 9.182475043364928258e-01 -3.882009779356230865e+03 0.000000000000000000e+00
2.858345364983870818e-01 -3.301796775817378293e-01 3.536905351659219043e+00 1.438159880829514403e+00 1.030348391385556672e+00 -3.882004855415753809e+03 0.000000000000000000e+00
3.181060486749707761e-01 -2.165903753562289646e-01 3.542286737597982516e+00 1.542174876117913040e+00 9.918169738707404148e-01 -3.881977128686815377e+03 0.000000000000000000e+00
2.759754003909591913e-01 -3.989065650134472341e-01 3.398679884714946642e+00 1.162813619717724789e+00 1.036485960471542622e+00 -3.881975363302618007e+03 0.000000000000000000e+00
3.117774491319910690e-01 -1.114839267218264984e-02 3.498853592359156384e+00 1.430444122408465191e+00 9.538250364911448065e-01 -3.881971314082501522e+03 0.000000000000000000e+00
3.443832407704794929e-01 1.453066998664221676e-01 3.670210133819065135e+00 1.619836153034589499e+00 9.462338673727892502e-01 -3.881970583407264257e+03 0.000000000000000000e+00
2.757696663740181187e-01 -2.045676015790300617e-01 3.473730443553448843e+00 1.320818438441704323e+00 1.054437609097717221e+00 -3.881942133177633423e+03 0.000000000000000000e+00
2.886861495060548677e-01 -2.685189322574498827e-01 3.617053087318668592e+00 1.388270450661237110e+00 9.901993164354325749e-01 -3.881936571945770993e+03 0.000000000000000000e+00
2.972979173190612445e-01 -1.608237344816968173e-01 3.558879618607553308e+00 1.224242384289319974e+00 9.358668180949857307e-01 -3.881929218225518980e+03 0.000000000000000000e+00
2.953819286795900112e-01 -3.656737933385066919e-01 3.507985433802276898e+00 1.220445894596038805e+00 9.382585971676605796e-01 -3.881927273420348683e+03 0.000000000000000000e+00
2.686090237320610807e-01 -4.126587380190461785e-01 3.482822934524495206e+00 1.249071714263831678e+00 1.093016893246737453e+00 -3.881923778341327306e+03 0.000000000000000000e+00
2.994427683297152254e-01 -7.761263715586352863e-02 3.501552922956600700e+00 1.384719258173723766e+00 1.038653381001275244e+00 -3.881911972977265577e+03 0.000000000000000000e+00
3.279027787359984347e-01 -1.484268703196395534e-01 3.537224516503877592e+00 1.369614345539931666e+00 1.045604393872759497e+00 -3.881911621404488869e+03 0.000000000000000000e+00
2.734617406697882336e-01 -1.486729220409621910e-01 3.547431933020117167e+00 1.367952242739651547e+00 1.008815163581663121e+00 -3.881910080958869003e+03 0.000000000000000000e+00
2.952162156495460876e-01 -3.844490637030675284e-01 3.548354122173304592e+00 1.313650991692802306e+00 9.350857832837928818e-01 -3.881908105191744653e+03 0.000000000000000000e+00
3.455536652672823728e-01 1.329222230439615626e-01 3.607030216412598023e+00 1.436588764412183306e+00 9.800762758087748772e-01 -3.881906691704180957e+03 0.000000000000000000e+00
3.539711654679832398e-01 9.362205602882237021e-02 3.572464242277634039e+00 1.404288392466024327e+00 9.396784219778230307e-01 -3.881902668957342030e+03 0.000000000000000000e+00
3.364471595441658192e-01 -5.954348316119548179e-02 3.512072043220065609e+00 1.525100126125275235e+00 9.876156498650263682e-01 -3.881873946355864973e+03 0.000000000000000000e+00
3.220131859106366568e-01 1.811278416056169571e-02 3.605903641572957952e+00 1.612411574464186481e+00 9.558701105367855000e-01 -3.881868077251349860e+03 0.000000000000000000e+00
3.420887310806189352e-01 -9.456960159103171282e-02 3.653491416118342716e+00 1.456027322992066386e+00 9.889605803239840398e-01 -3.881867248415803260e+03 0.000000000000000000e+00
3.035370694430286620e-01 -4.036616335902915020e-02 3.605638459829970000e+00 1.539257116115274160e+00 9.673048636641697895e-01 -3.881866816916985954e+03 0.000000000000000000e+00
2.976463873519386572e-01 -2.755026537533758479e-01 3.607687926343381868e+00 1.369018924769618506e+00 9.286710503072892475e-01 -3.881860394269488552e+03 0.000000000000000000e+00
3.054866048533262934e-01 3.365918312538591917e-02 3.561173074779425018e+00 1.529286131401079940e+00 9.794039686328631644e-01 -3.881858410296858892e+03 0.000000000000000000e+00
2.739050161022662522e-01 -2.379924873811015695e-01 3.574007969260633466e+00 1.259558429871999286e+00 9.598278148367243023e-01 -3.881845302078029817e+03 0.000000000000000000e+00
3.459269410915938314e-01 -1.236302261804294034e-01 3.656599073500767627e+00 1.404414259229023410e+00 9.715430367493913533e-01 -3.881840096353199897e+03 0.000000000000000000e+00
3.723017025294633742e-01 2.874917173050224872e-01 3.651094425958103962e+00 1.662788701723157514e+00 9.218405454379863251e-01 -3.881829091885880189e+03 0.000000000000000000e+00
2.671803354322800361e-01 -2.623270316503485966e-01 3.528912768407665546e+00 1.197203730515814302e+00 9.852657549096115464e-01 -3.881822774962467520e+03 0.000000000000000000e+00
3.076779597281860124e-01 -1.963617210241698774e-01 3.632402875499637140e+00 1.354782090225622238e+00 1.016820366628484296e+00 -3.881822352042338025e+03 0.000000000000000000e+00
2.686785492154365462e-01 -3.266858965968381656e-01 3.541923511532607538e+00 1.192684004355517802e+00 1.049454867961331361e+00 -3.881818710039505277e+03 0.000000000000000000e+00
2.906216428303989852e-01 -4.690736329533169990e-01 3.508644014888359752e+00 1.303053198263661727e+00 1.066713444400478661e+00 -3.881815853369752404e+03 0.000000000000000000e+00
3.423738718847399998e-01 -1.372422116341374398e-01 3.580515173363743031e+00 1.457127369808556505e+00 1.017678440422140174e+00 -3.881809671836533198e+03 0.000000000000000000e+00
2.926130321816496349e-01 -3.172979625882225707e-01 3.545933424432417436e+00 1.340138957543369314e+00 1.069761623960884256e+00 -3.881800195943279505e+03 0.000000000000000000e+00
3.322658773415934075e-01 -1.340747050966883402e-01 3.515835783235147449e+00 1.316594456137792246e+00 1.023499622418196253e+00 -3.881787946884744997e+03 0.000000000000000000e+00
2.881261108824101913e-01 -5.005323510968409106e-01 3.540600992037861161e+00 1.172700866538251230e+00 1.019883721518120012e+00 -3.881781003611369670e+03 0.000000000000000000e+00
3.092428706426058049e-01 -2.069495685259719331e-01 3.626681736334203432e+00 1.267027176269563515e+00 9.329781509129773109e-01 -3.881763716247416596e+03 0.000000000000000000e+00
2.843721984994243002e-01 -2.136725751482161373e-01 3.437736934833742986e+00 1.252905075433814464e+00 1.007330046629204556e+00 -3.881762244806683157e+03 0.000000000000000000e+00
3.084778911897239073e-01 6.818140548117695987e-02 3.573434275419852035e+00 1.520308226325425283e+00 9.476989152501351654e-01 -3.881755326663752840e+03 0.000000000000000000e+00
3.114347363483775943e-01 -7.495640412943063713e-02 3.514301279268304601e+00 1.370649864436373822e+00 1.041759956783355756e+00 -3.881754172044287770e+03 0.000000000000000000e+00
3.007054265400209148e-01 -8.510216313533809640e-02 3.539570446109872925e+00 1.267220557155793736e+00 1.019114946030393876e+00 -3.881753113565063359e+03 0.000000000000000000e+00
3.539615067890556355e-01 1.014439555890517264e-01 3.578234593476908643e+00 1.425373201635764309e+00 9.670845927671983810e-01 -3.881731884930469278e+03 0.000000000000000000e+00
2.969275714720854831e-01 -6.178451180338002946e-02 3.533091231711559921e+00 1.502214263508988124e+00 1.000799532568513506e+00 -3.881730568436942121e+03 0.000000000000000000e+00
3.187104938088667350e-01 -3.783359728973269553e-01 3.465248962658799226e+00 1.291600445025586241e+00 9.852343507079213136e-01 -3.881727897107984973e+03 0.000000000000000000e+00
2.878380068171568773e-01 -3.788891840418669998e-01 3.450481206543379198e+00 1.337995228472569798e+00 1.072168318708290657e+00 -3.881727156227606883e+03 0.000000000000000000e+00
2.968523330711721475e-01 -4.069062231491727410e-01 3.523214729532178069e+00 1.247083718228388705e+00 1.075385532249819809e+00 -3.881719032819706172e+03 0.000000000000000000e+00
3.487634922155437578e-01 7.566247077400817256e-02 3.668597184175577564e+00 1.504320209431019073e+00 8.813938619351202597e-01 -3.881706372311365158e+03 0.000000000000000000e+00
2.802435960125674863e-01 -3.757065307992561443e-01 3.514912683793128600e+00 1.221357486676838855e+00 1.085606608704231979e+00 -3.881701726551365937e+03 0.000000000000000000e+00
3.325124132206624950e-01 -7.259725339706539493e-02 3.572229894846092435e+00 1.269127564600222247e+00 9.822845703244095228e-01 -3.881698643388014261e+03 0.000000000000000000e+00
3.430019168054864176e-01 -7.071693549836605142e-02 3.550867861264127789e+00 1.374295363586347296e+00 9.091270890511939928e-01 -3.881693803372637376e+03 0.000000000000000000e+00
3.726707125129186116e-01 1.826240885243822776e-01 3.683116167640384297e+00 1.543283882768092363e+00 9.324462573864668036e-01 -3.881692813388202921e+03 0.000000000000000000e+00
2.698760857610114083e-01 -4.942712210260304939e-01 3.423135649875744591e+00 1.131349151083730797e+00 1.086517518417322581e+00 -3.881690601627739397e+03 0.000000000000000000e+00
3.633196595822191233e-01 -7.057374449967299124e-02 3.630402050414855086e+00 1.467232651899435858e+00 9.610664709173769582e-01 -3.881687177702371628e+03 0.000000000000000000e+00
3.248327484175973501e-01 -3.238089394229659024e-01 3.531202339435215887e+00 1.446954051007370179e+00 1.000628040146219089e+00 -3.881677706853985910e+03 0.000000000000000000e+00
3.109921464114666634e-01 -1.478413904448820093e-01 3.541396828295580335e+00 1.555430045728505517e+00 9.696758159075230532e-01 -3.881670487177736504e+03 0.000000000000000000e+00
2.756379817519926667e-01 -3.630692953636072695e-01 3.581301332553741279e+00 1.208448683341183383e+00 9.969741135841910795e-01 -3.881659325493787037e+03 0.000000000000000000e+00
2.861936951399430829e-01 -2.179701658638011907e-01 3.487597649367685904e+00 1.174345177208306668e+00 9.964187960186878801e-01 -3.881657263232006699e+03 0.000000000000000000e+00
2.651790429207405708e-01 -2.572917377673031303e-01 3.462476468710712130e+00 1.308747087634023254e+00 1.008801318768414168e+00 -3.881651922779251436e+03 0.000000000000000000e+00
3.003458706419728230e-01 -3.882805708313148418e-01 3.420973520371444199e+00 1.251984456561757941e+00 1.049110485224456379e+00 -3.881651105674592145e+03 0.000000000000000000e+00
3.501198527026842533e-01 1.250531110687863601e-01 3.691485856825478251e+00 1.580386629058383896e+00 9.121823491057001743e-01 -3.881643720236233094e+03 0.000000000000000000e+00
3.702385278262126933e-01 4.033068534635370073e-02 3.665970031958675435e+00 1.479224367858021694e+00 9.104288480538549333e-01 -3.881632506124542942e+03 0.000000000000000000e+00
3.060462012292104461e-01 -7.265946425165666078e-02 3.653465935716875723e+00 1.414287849050955614e+00 9.331272942018362659e-01 -3.881609776789113312e+03 0.000000000000000000e+00
2.712137923270888651e-01 -3.430888300667201962e-01 3.421248693000158880e+00 1.212345658496532419e+00 1.003637578525595764e+00 -3.881605264056257056e+03 0.000000000000000000e+00
3.393029070973110350e-01 -7.696974216874570562e-02 3.572370298182637960e+00 1.593322447983057000e+00 9.750426997528078843e-01 -3.881601782836726215e+03 0.000000000000000000e+00
3.257825534297258963e-01 -3.112856228499576439e-01 3.589222728784667638e+00 1.272384973626648819e+00 1.008451221798738695e+00 -3.881588299316008488e+03 0.000000000000000000e+00
2.591712254703051332e-01 -3.730649156548858092e-01 3.484513104265665628e+00 1.231256605731582132e+00 9.843408783053979594e-01 -3.881580667152525166e+03 0.000000000000000000e+00
3.081504133769525922e-01 -2.634234094169535245e-01 3.459499511186477250e+00 1.200798422804369547e+00 9.872933626492431669e-01 -3.881579518330368046e+03 0.000000000000000000e+00
3.054590956049905159e-01 5.635534864961752599e-02 3.601883723972581386e+00 1.444335030151492338e+00 9.807344672747707603e-01 -3.881578994248314302e+03 0.000000000000000000e+00
3.422243034766636605e-01 -1.761387629218679751e-01 3.524145806225353450e+00 1.338276522609282759e+00 1.005170622398268154e+00 -3.881573169742489881e+03 0.000000000000000000e+00
3.344698236016215853e-01 -1.305869727006678804e-01 3.484311274128668146e+00 1.377894910233459669e+00 9.779673956632850551e-01 -3.881567879807321333e+03 0.000000000000000000e+00
3.279515004852001647e-01 -2.193875421656531766e-01 3.503898747496483335e+00 1.484718062208284284e+00 9.841631661699140610e-01 -3.881566087300172967e+03 0.000000000000000000e+00
3.489005714536570490e-01 7.355110500525345596e-02 3.590716342781030690e+00 1.449074591690110436e+00 8.927702321075087211e-01 -3.881557280686904051e+03 0.000000000000000000e+00
2.774158031484899589e-01 -2.364812543517733345e-01 3.472835629708986627e+00 1.404771958516713548e+00 1.015606030086780853e+00 -3.881554535622600724e+03 0.000000000000000000e+00
2.826799679481554750e-01 -3.729779966868623786e-01 3.536790519756864981e+00 1.292137320454974869e+00 1.073549918158864136e+00 -3.881553440245525508e+03 0.000000000000000000e+00
3.015302274662886028e-01 -3.987159015338205825e-01 3.542984974016504029e+00 1.152350699137667078e+00 1.017328491050557338e+00 -3.881547747279956184e+03 0.000000000000000000e+00
3.094104645646908458e-01 -2.385654719317295558e-02 3.501526128889657752e+00 1.479497528048524524e+00 9.925836380414115867e-01 -3.881546883770807653e+03 0.000000000000000000e+00
2.754703024322424088e-01 -4.299369770404769531e-01 3.499864511424884306e+00 1.374952849962890244e+00 1.010555610565059048e+00 -3.881544047116054116e+03 0.000000000000000000e+00
3.536752859123286630e-01 2.601169358754416017e-01 3.663945993274185575e+00 1.569153803903676092e+00 9.274720830182747733e-01 -3.881537867521220505e+03 0.000000000000000000e+00
2.849635251328384578e-01 -2.730550746727929412e-01 3.511821822740416543e+00 1.143180184482450956e+00 9.955553623016681897e-01 -3.881528291402991272e+03 0.000000000000000000e+00
