# w_1 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
2.839964306779164671e-01 -1.981146948978994016e-01 3.564517217450214659e+00 1.280904322829694575e+00 9.758280366267447770e-01 -3.878711858930223570e+03 0.000000000000000000e+00
3.423983747628899788e-01 -1.254634783727117398e-01 3.615546361533247932e+00 1.431156963812639571e+00 9.682116499694700673e-01 -3.878711091221163770e+03 0.000000000000000000e+00
3.407195848659427262e-01 -4.974513432547518488e-02 3.638728597058473735e+00 1.401339161768424768e+00 9.262404999951674434e-01 -3.878710128201566931e+03 0.000000000000000000e+00
3.215416728762539034e-01 -2.664397592476441257e-01 3.561946043374700999e+00 1.252066428235335982e+00 9.876385168801887771e-01 -3.878709924929636145e+03 0.000000000000000000e+00
3.026021646474559290e-01 -8.625868802869401941e-02 3.537611270934030383e+00 1.441638157147357990e+00 9.992794853797301036e-01 -3.878708844056664475e+03 0.000000000000000000e+00
2.867367169480319888e-01 -2.607182236665985808e-01 3.533338540973083752e+00 1.203687335585622575e+00 1.013684911750109885e+00 -3.878708299896918106e+03 0.000000000000000000e+00
3.272514736416929915e-01 9.531575268075354046e-03 3.579853299405626466e+00 1.371850980119653673e+00 9.734364810840124838e-01 -3.878707862415840282e+03 0.000000000000000000e+00
2.777280898088964611e-01 -3.936933220228062136e-01 3.538291515808317911e+00 1.213545038833397927e+00 1.026191066830834941e+00 -3.878707357525440784e+03 0.000000000000000000e+00
3.240178845181849732e-01 5.352435857422133819e-02 3.618512151083499884e+00 1.460924246976486929e+00 9.605268497023099483e-01 -3.878706962595519144e+03 0.000000000000000000e+00
3.272711112858180948e-01 -1.800227218018617403e-01 3.618408011104657707e+00 1.414501125378415880e+00 9.326024984224337011e-01 -3.878701509862484727e+03 0.000000000000000000e+00
3.049975810923625241e-01 -1.553078015500125586e-01 3.528640304433829922e+00 1.276903534310231292e+00 9.480391863643886641e-01 -3.878701432360920990e+03 0.000000000000000000e+00
2.938028661980693346e-01 -2.367646945727084618e-01 3.494876779330193806e+00 1.359352455661058778e+00 1.039551626127473760e+00 -3.878700596633314035e+03 0.000000000000000000e+00
3.042647625005993062e-01 -3.044982881533661034e-01 3.558131267167200296e+00 1.420615464917475590e+00 9.796820408017353765e-01 -3.878700585003500692e+03 0.000000000000000000e+00
3.048836629269972009e-01 -4.219072470823433119e-02 3.597717300816586583e+00 1.408057935810655081e+00 9.444072358560082758e-01 -3.878698636682009237e+03 0.000000000000000000e+00
3.101576677539272242e-01 -7.575823086120908600e-02 3.579614566113309415e+00 1.314720339926715775e+00 9.905128463065937527e-01 -3.878698633792552300e+03 0.000000000000000000e+00
2.832011166684480497e-01 -4.092572144742481766e-01 3.463274532663206173e+00 1.311289517351099443e+00 1.020688105078915608e+00 -3.878698165415139101e+03 0.000000000000000000e+00
2.798743508060793639e-01 -4.263755957425447440e-01 3.471403275727751758e+00 1.262155793206214849e+00 9.935393408925081715e-01 -3.878696018850021574e+03 0.000000000000000000e+00
3.113832640807779883e-01 -9.910201220248429643e-02 3.620021250975522076e+00 1.436759377735323584e+00 9.812255235142189891e-01 -3.878694684824302385e+03 0.000000000000000000e+00
2.990492784924942971e-01 -4.134760175885681122e-01 3.514444719897082958e+00 1.245846919160681132e+00 1.039083987685277766e+00 -3.878694100527848150e+03 0.000000000000000000e+00
3.393920253871407500e-01 4.077938801765521037e-02 3.637540560746851170e+00 1.530590272086541859e+00 9.247697950585761495e-01 -3.878693885543192664e+03 0.000000000000000000e+00
2.810657614101692570e-01 -2.406703990128845061e-01 3.541628420817331868e+00 1.303501317972249662e+00 1.029219693092100707e+00 -3.878693785341136390e+03 0.000000000000000000e+00
3.222842053170607013e-01 -2.130068366404057612e-01 3.555190969597378459e+00 1.248187094182970913e+00 9.706067323425561222e-01 -3.878693623195562395e+03 0.000000000000000000e+00
3.172058633633599856e-01 -1.967899494517330317e-01 3.488608697477100673e+00 1.301800444243254695e+00 1.001646543654613808e+00 -3.878692673926704629e+03 0.000000000000000000e+00
3.269417432862940509e-01 -4.756173779667885460e-02 3.550731062420683593e+00 1.432174227827196278e+00 9.267606569482707002e-01 -3.878691213441716627e+03 0.000000000000000000e+00
2.978261677077746472e-01 -1.876559756249391309e-01 3.552263801880464200e+00 1.415154101693258504e+00 1.021080849392282497e+00 -3.878690911332333599e+03 0.000000000000000000e+00
3.320806808893466688e-01 5.780632810456454163e-02 3.589423043738180219e+00 1.440742498832156215e+00 9.251961080308962471e-01 -3.878690863959282069e+03 0.000000000000000000e+00
2.782017987538376591e-01 -4.113498267944353803e-01 3.501934694853180652e+00 1.319942924335017809e+00 1.022565712290022466e+00 -3.878690231907249199e+03 0.000000000000000000e+00
3.257075107176222173e-01 -2.656306732390492642e-01 3.550351563497303520e+00 1.273291674642688109e+00 9.931590878555506263e-01 -3.878688643704817878e+03 0.000000000000000000e+00
2.853105699431444653e-01 -4.203239284631508088e-01 3.480849634878800725e+00 1.156939312120192298e+00 1.025536075230832456e+00 -3.878687711586569094e+03 0.000000000000000000e+00
3.381180521101593839e-01 -3.626549938557001307e-02 3.622516109628177272e+00 1.360755399846222291e+00 9.452062118831224824e-01 -3.878687660137977218e+03 0.000000000000000000e+00
3.411666835367890838e-01 2.882906379612598657e-02 3.641738589935643589e+00 1.419303567277454325e+00 9.322835708472878569e-01 -3.878686728373989354e+03 0.000000000000000000e+00
3.069218352175620557e-01 -1.347127025378976328e-01 3.509051493082781192e+00 1.447207998118524408e+00 9.863073351026345748e-01 -3.878685384461817648e+03 0.000000000000000000e+00
3.234998726722977946e-01 -2.286883764376141104e-01 3.569938186801695057e+00 1.438241625656673683e+00 9.982947405735046464e-01 -3.878684040573096354e+03 0.000000000000000000e+00
3.406538081201057055e-01 -1.603929220245651210e-01 3.602737611867310896e+00 1.358289370630575421e+00 9.515290133857824406e-01 -3.878682077862342339e+03 0.000000000000000000e+00
3.116941591080873986e-01 -1.519111801641702397e-01 3.498299244829793597e+00 1.291799631351872035e+00 9.737879060489244010e-01 -3.878680270124109484e+03 0.000000000000000000e+00
2.853900966323371091e-01 -3.560404146391996094e-01 3.523505655920106339e+00 1.207580187088983736e+00 1.045866540633668240e+00 -3.878679527604339455e+03 0.000000000000000000e+00
3.034473703036997261e-01 -3.554569470880191151e-01 3.565669020601228922e+00 1.361607007276656844e+00 9.935642812059446438e-01 -3.878678517475824265e+03 0.000000000000000000e+00
3.437003230550818023e-01 -6.356918777962240752e-02 3.621274295265379806e+00 1.479213274811844947e+00 9.687418230048847612e-01 -3.878678393375751511e+03 0.000000000000000000e+00
3.233063210219043748e-01 -1.702310958670898156e-02 3.587922714207821606e+00 1.479056829408893492e+00 9.937570137782409940e-01 -3.878677750788012872e+03 0.000000000000000000e+00
2.853082815903543734e-01 -2.188219138553371412e-01 3.538401500803999067e+00 1.383015454493591534e+00 9.679909284832394212e-01 -3.878677561858768968e+03 0.000000000000000000e+00
3.253330658048437241e-01 -2.256938061552710706e-01 3.517469211521516925e+00 1.422664938622151487e+00 9.830114801927891666e-01 -3.878677519177443173e+03 0.000000000000000000e+00
3.296398988395812246e-01 -1.315105833615221598e-01 3.616004762599843048e+00 1.471553054735790234e+00 9.295519574310615596e-01 -3.878677416408816498e+03 0.000000000000000000e+00
3.510064655831651170e-01 -2.092147438910027177e-02 3.624354552169881227e+00 1.438585599137544024e+00 9.228851393135754089e-01 -3.878677196362964423e+03 0.000000000000000000e+00
3.393421284438888907e-01 -1.682102500950319879e-01 3.600202411488194087e+00 1.349172970729137999e+00 9.509744629462009158e-01 -3.878677141090619898e+03 0.000000000000000000e+00
3.391828442100656149e-01 -1.593064174094298378e-03 3.567144544324322375e+00 1.521812663257686493e+00 9.663605359982709864e-01 -3.878676994473322338e+03 0.000000000000000000e+00
3.131908011625528787e-01 -1.537271884030284863e-01 3.616971105565868427e+00 1.437554638100014825e+00 9.837671534478443780e-01 -3.878676937262279353e+03 0.000000000000000000e+00
3.488724992516968326e-01 7.275325754407056811e-03 3.641116237770881003e+00 1.436079344036909955e+00 9.318800005618436133e-01 -3.878676559204334808e+03 0.000000000000000000e+00
3.445893476314932924e-01 5.588738102316107015e-02 3.590200805547237639e+00 1.457600528246860483e+00 9.655485471582487822e-01 -3.878675928361046772e+03 0.000000000000000000e+00
3.262211604618549532e-01 -8.022970792488959280e-02 3.573112718027341206e+00 1.527524121652117151e+00 9.503476140304555342e-01 -3.878675447326650556e+03 0.000000000000000000e+00
3.257653595542663316e-01 -1.194636315619818645e-01 3.561434671183078216e+00 1.446904183419205125e+00 9.231361234816334305e-01 -3.878675184724566861e+03 0.000000000000000000e+00
3.498287608079617139e-01 -2.576942403924903000e-05 3.614165228314592415e+00 1.468858920654582567e+00 9.142678205459634500e-01 -3.878674217226919609e+03 0.000000000000000000e+00
2.936856462989445582e-01 -1.506080768695581829e-01 3.562211071011130326e+00 1.401811251645394663e+00 9.498965686179512424e-01 -3.878673735381601546e+03 0.000000000000000000e+00
3.335505306619888088e-01 1.205932000933056594e-02 3.554104975508988407e+00 1.436125842260912666e+00 9.786426819505714692e-01 -3.878673349485356994e+03 0.000000000000000000e+00
3.246767951577300693e-01 -4.850409116842267603e-03 3.577475231509660514e+00 1.405450797827454412e+00 9.935514836768574165e-01 -3.878672527007578537e+03 0.000000000000000000e+00
3.457155216741593096e-01 -6.007271431969882225e-02 3.577108065497856870e+00 1.450507613558237319e+00 9.783424545691621343e-01 -3.878672488350897765e+03 0.000000000000000000e+00
3.319094756496577814e-01 -1.990230851399887868e-01 3.538588805709394158e+00 1.396383919349638347e+00 1.000810487789554504e+00 -3.878671227164724314e+03 0.000000000000000000e+00
3.426028381996816807e-01 -1.326388910698859114e-01 3.599883328208990818e+00 1.364965633915222964e+00 9.651070607529058654e-01 -3.878670889218582488e+03 0.000000000000000000e+00
3.514561706664079410e-01 5.336443833808418580e-02 3.594657988088655554e+00 1.461313340472779165e+00 9.475218948405171870e-01 -3.878670824572460333e+03 0.000000000000000000e+00
3.435430660489773302e-01 4.959128333269824385e-02 3.617355954952824693e+00 1.419946924246995978e+00 9.530600275654642628e-01 -3.878668675820237695e+03 0.000000000000000000e+00
2.976206440720843283e-01 -3.198073622231095148e-01 3.475419718907319488e+00 1.219900222405971846e+00 9.798552600683554381e-01 -3.878667608899031620e+03 0.000000000000000000e+00
3.256148156592107434e-01 -3.441284862939820999e-02 3.566096407994071793e+00 1.405418856942580730e+00 9.199357929664473410e-01 -3.878666761176270484e+03 0.000000000000000000e+00
2.809162828945324653e-01 -2.871972726592182945e-01 3.507269878911594141e+00 1.371301595436576592e+00 1.017261202573029877e+00 -3.878666207544139070e+03 0.000000000000000000e+00
3.401966581948800972e-01 -9.132046855766073890e-02 3.556643008902407921e+00 1.351749990536331936e+00 9.652251765886568080e-01 -3.878661186774261751e+03 0.000000000000000000e+00
3.352967875275290055e-01 -1.093857871869270137e-01 3.528870377320034279e+00 1.432440867148279118e+00 9.603592773293184726e-01 -3.878660771510945779e+03 0.000000000000000000e+00
2.951972309823519547e-01 -3.135557009202377676e-01 3.564295515197397624e+00 1.355666051421836382e+00 9.561868205653426545e-01 -3.878660633403347674e+03 0.000000000000000000e+00
3.128474715599801614e-01 -2.657923394836138598e-01 3.595984556277377120e+00 1.386959157837341694e+00 9.961753017369118224e-01 -3.878660401897679549e+03 0.000000000000000000e+00
3.122388882264333643e-01 -2.972500273427021167e-01 3.497823228507431992e+00 1.363161886343170703e+00 9.676385108151253078e-01 -3.878659628414572580e+03 0.000000000000000000e+00
2.845815389471231249e-01 -3.692367382062038406e-01 3.440609660859078822e+00 1.214196865741220321e+00 1.021893509091151619e+00 -3.878658591240967326e+03 0.000000000000000000e+00
3.351453334660838279e-01 -7.156354418498320213e-02 3.568314069648129028e+00 1.379133613367125477e+00 9.218601162942029470e-01 -3.878657753202427102e+03 0.000000000000000000e+00
3.125431062327029275e-01 -2.688956527236762151e-01 3.580909492499633640e+00 1.405722564258504947e+00 9.473700977094384745e-01 -3.878656266239424440e+03 0.000000000000000000e+00
3.014381905339683088e-01 -3.492957211169683829e-01 3.519573547405407510e+00 1.285027737698694050e+00 1.047373879028753452e+00 -3.878655812984348813e+03 0.000000000000000000e+00
3.342829873768141669e-01 -1.930027915395345905e-01 3.547317631595669596e+00 1.352285552068049235e+00 9.427916516810108671e-01 -3.878655806153749836e+03 0.000000000000000000e+00
3.183333190214849284e-01 -2.367921488163536314e-01 3.572065309158738433e+00 1.425768422503477906e+00 1.006483279369081218e+00 -3.878653712046260807e+03 0.000000000000000000e+00
3.153115480960950734e-01 -3.116286336867151938e-02 3.598682998913427245e+00 1.460076331061279209e+00 9.259314597396159918e-01 -3.878651849954891986e+03 0.000000000000000000e+00
3.359569500326410885e-01 -1.812019023831579756e-01 3.582155958022986919e+00 1.356540440430863415e+00 9.327284890800023875e-01 -3.878651233534651510e+03 0.000000000000000000e+00
3.302836459016139647e-01 -1.182332429404388402e-01 3.518387970173152191e+00 1.428934594181435758e+00 9.658663407233415432e-01 -3.878649312254858160e+03 0.000000000000000000e+00
2.861305644583848617e-01 -4.358119730249285229e-01 3.448320770284576842e+00 1.196206073039898010e+00 1.037541846778066379e+00 -3.878647551051271421e+03 0.000000000000000000e+00
2.908257747082578226e-01 -2.459509562416102579e-01 3.459683197902216456e+00 1.315054135725106432e+00 1.006868203248241889e+00 -3.878647530779103818e+03 0.000000000000000000e+00
3.196226551449344311e-01 -1.698396779059366257e-01 3.569787549410234018e+00 1.491150450156215168e+00 9.863469332005118106e-01 -3.878643886780146659e+03 0.000000000000000000e+00
3.425031455190844509e-01 5.114001872765912976e-02 3.626805949264098494e+00 1.522460323022332807e+00 9.614406200104104183e-01 -3.878642875904135963e+03 0.000000000000000000e+00
3.094410346442619808e-01 -1.681209161219782422e-01 3.505875403731991913e+00 1.442151823663955001e+00 1.000111901637279255e+00 -3.878642222464222414e+03 0.000000000000000000e+00
2.935899767828306084e-01 -1.958970664192829503e-01 3.586555310839906419e+00 1.276346398587905995e+00 9.942558724979787543e-01 -3.878639417154030525e+03 0.000000000000000000e+00
2.917186395705508306e-01 -1.647287972648913690e-01 3.559452881373863065e+00 1.260215482316707769e+00 9.777791967269952034e-01 -3.878638884129904909e+03 0.000000000000000000e+00
2.942974833493342546e-01 -3.590153317066682170e-01 3.569144045044009506e+00 1.296488154398054204e+00 9.696649866321862543e-01 -3.878638217449149579e+03 0.000000000000000000e+00
3.113689679769808816e-01 -1.125189804805246802e-01 3.630289141438641121e+00 1.412618049609213555e+00 9.661856945029881905e-01 -3.878636105926977052e+03 0.000000000000000000e+00
2.788017551027466845e-01 -3.953042651799053009e-01 3.470263190392378849e+00 1.160390232582231729e+00 1.017769564014489037e+00 -3.878635048322830244e+03 0.000000000000000000e+00
2.797276480374818464e-01 -2.758260503950988873e-01 3.533581406889203524e+00 1.343838451939989742e+00 1.025394793240796965e+00 -3.878633946021007432e+03 0.000000000000000000e+00
3.031600446941926097e-01 -2.168221377144442241e-01 3.497030465083142747e+00 1.342210071693182849e+00 9.526140253381047973e-01 -3.878633254163703896e+03 0.000000000000000000e+00
3.148085375254082718e-01 -2.266116326744623821e-01 3.497835516371544440e+00 1.379731041612159315e+00 1.021070581979500513e+00 -3.878633237231638304e+03 0.000000000000000000e+00
2.762172650013161035e-01 -4.696859191193469285e-01 3.482290507966991910e+00 1.171424919239473894e+00 1.023710192329840396e+00 -3.878632554877737675e+03 0.000000000000000000e+00
2.977911541098586801e-01 -2.202045287802063822e-01 3.563674464757100147e+00 1.253242400600567574e+00 1.019274507259958495e+00 -3.878631604805844290e+03 0.000000000000000000e+00
2.866948954484417333e-01 -4.627755171947750545e-01 3.520107807871292405e+00 1.234601712990268885e+00 1.011587928648000956e+00 -3.878631354924229527e+03 0.000000000000000000e+00
2.820329949106634149e-01 -3.148481547102858213e-01 3.520573127585008955e+00 1.252425987810202646e+00 1.050383029000078183e+00 -3.878629539828639281e+03 0.000000000000000000e+00
